5/28/2020
6
11
2
0
8
10
1140
47
0
0
0
306
33
11
4
3
1
6
0
0
20
5
549
10
5
1
0
495
531
33
84
27
0
4
0
20
0
1
38
3
28
14
5
0
35
7
6352
30
24
0
0
78
20
2
56
4
61
0
1
1485
4
91
57
46
55
5
74
2254
331
1277
263
17
2120
18158
4476
6292
602
2146
17450
2165
18226
974
6670
15633
8012
6354
8577
15959
592
4522
1104
15475
1146
1434
2
42
136
5
51
0
442
20
15
20
1
1
24
2
6
7
2291
0
18
5
41
37
556
1662
14
137
1
50
24
33
3
73
0
1814
45
44753
545
85
84
81
136
126
95
380
39
78
3867
5886
36
20
200
197
236
5
106
72
55147
20
118
310
2824
82
40140
26347
984
959
2054
201
10325
212
107
70
1236
61400
469
13404
13076
201
468
676
49
11
56
241
39359
1351
126
156
1658
253
231
112
33293
82
39
293
30
14
63
34
2
33
118
92
79
303
338
455
120
3
35
57
175
595
20
16
5
78
314
189
622
13
18
368
82
719
1411
190
1081
154
251
23
2
269
68
1137
159
281
43
326
72
222
1
239
26
377
26
396
197
63
52
19
2
62
3605
9
104
174
185
167
143
98
320
9
102
74
23
44
273
35
639
162
713
76
619
172
412
78
55
60
187
10
12
4
417
296
1564
57
27
15
1054
486
331
154
12
0
4
1
0
2
1
5
125
1632
0
0
1
12
4
4
1
0
328
2
1
0
0
0
0
2
1
16
7
5
59
39
1
1
6
3
8
8
1
20
5
3
0
2
3
61
1
18
0
11
13
37
3
24
8
206
19
324
18
65
412
28
847
30
27
234
202
43
684
37
110
4211
162
33
310
165
251
39
5566
37
7
272
101
34
2555
50
42
10
15
22
69
29
56
13
66
23
290
29
222
37
667
2178
148
1397
2642
313
6
201
352
75
637
5
104
48
5
93
13
18
2048
6
318
33
88
193
67
72
15
20
40
705
1335
551
337
49
6
19
351
118
260
51
282
38
84
1
2
24
6
6
23
154
128
38
28
30
1
496
1
278
5
15
93
13
100
2
0
26
16
83
2
66
0
1
6
0
24
3
3
52
11
6
5
14
22
19
15
103
33
11
6
8
30
4
43
7
23
3
1241
23
94
35
30
45
40
11
59
2
0
80
24
14
37
904
23
960
150
314
2
3
4
1
55
304
45
16
31
6
6
121
25
0
1
1
13
65
25
23
41
2
67
10
115
32
931
12
1103
98
1
6
114
6
2
21
715
0
69
240
1851
62
579
38
3973
49
46
4966
226
57
2
232
150
2555
25
37
55
346
23
618
1212
6337
6
242
95
7
759
15
27
228
90
7
95
1516
3056
74
944
3719
2689
162
12
106
58
1311
6811
50
3022
186
54
17972
476
4
606
39
37
2
99
16
56
8
3
139
118
443
34
970
222
1038
237
10968
496
37
189
34
226
21
44
351
224
10
578
32
59
151
296
86
262
155
150
51
163
622
71
1382
121
36
395
39
317
126
63
209
589
8
67
137
51
49
161
129
1432
139
534
359
35
227
371
23
190
0
8
15
266
0
10
0
0
16
4
15
35
4
0
13
13
1
0
3
0
4
1
11
0
0
4
2
0
0
19
4
1
3
33
0
0
7
9
236
13
5
1
4
10
0
1
3317
19
21
186
0
0
35
12
4
10
1
23
6
24
88
5
51
1
39
274
7
606
89
108
17
17
27
19
116
12
9
6
20
68
16
111
4894
5
37
109
50
110
12
49
61
12
6
48
32
30
719
1
194
11
31
30
14
30
57
8
13
17
28
16
357
413
55
24
3
25
137
136
12
124
175
38
30
81
26
61
261
3
17
28
26
16
3
15
461
198
16
441
1116
11
15
76
4718
30
11
60
852
430
1393
4
4
4
22
75
63
26
30
533
387
66
27
201
5
1
2
35
24
14
6
196
0
9
335
2525
8
0
6
189
861
455
1
1
1
57
23
32
57
37
9
731
74
6
29
32
62
44
2
3
1
1
3
1217
5
22
87
9
1
13
227
4
22
0
3
0
24
9385
40
161
1
1285
17
1
1
26
5
6
152
0
305
2569
16
6
37
34
2
8
0
1766
13
10
37
7
779
5
5
1
7
111
96
316
201
113
126
56
2
7
18
1
137
11542
239
11
2
297
1
57
537
24
27
26
24
49
7
1
76
34
0
4
18
28
0
518
4
9
165
323
4
203
28
0
0
17
1
0
0
16
1
136
16
8
4
11
21
10
81
23
2
9
3
0
677
6
3
113
0
8
16
3
31
66
97
69
0
126
28
1
1
9
926
565
27
1
270
49
4
2
268
48
3
96
11
174
70
53
56
54
2266
1
3
655
1
0
50
7
3
2
7
159
2
45
6
31
14
32
1
0
2
1
189
23
200
0
27
4
0
0
0
18
5190
231
0
13
0
443
67
3057
13
11
20
0
6
14
30
159
869
55
1
197
524
57
15
84
6
14
588
38
3
45
26
3
4
8
11
0
26
111
11
0
435
8
7
3
9
50
10
3
6
11
2
0
4806
283
7
8
409
122
9
1777
259
304
0
272
62
62
15
448
3
99
7
29
8
10
54
39
81
51
807
170
17
23
27
31
2039
105
0
47
0
32
24
18
453
16
56
88
27
23
1331
24
5
656
32
0
68
46
10503
303
5
88
35
319
5
30
93
32
28
63
30
316
1624
95
3
126
202
10
62
26
10
9
2318
76
11
38
5
214
14
72
16
36
227
25
24
92
213
18
38
30
129
81
5157
18
13
275
97
16
490
8
7
414
15
146
487
672
9
142
7
141
51
63
24
21
72
1887
4
13
102
481
86
3
50
76
63
53
41
142
107
190
757
81
7
80
971
281
31
257
452
2
112
7
284
6
1133
147
32
36
308
662
41
44
168
54
19
742
238
25
449
1
73
164
1
523
0
198
16
177
30
7923
161
80
24
35
2
34
47
9
3
1884
15
428
3
2937
531
11
132
4
108
383
16
3231
9
297
9
2
4
60
2
2
0
45
10
11
9
23
17
38
40
135
166
216
6
5
17
6
50
28
15
13
41
6
130
7
18
8
41
10
4
17
22
35
16
117
1
9
1
8
4
3
7
97
0
8
4
53
3
4
2
14
3
2300
5
1
74
53
32
42
26
679
172
38
19
24
99
2
192
26
93
60
16
14
2
15
96
22
1088
34
51
26
2
7
36
43
33
3
3
6952
16
35
9
204
156
1
44
18
11
2
1605
14
607
5
74
78
8
43
84
1
23
20
6
372
2
233
650
27
8
205
10
24
5
30
16
24
5
261
5
12
18
188
15
75
2
2
1
16
3
26
100
12
35
1
